big data;artificial intelligence;autoimmunity;Sjogren;SjS;RA;SLE;lupus;machine learning;modelisation;random forest;classification
Total_number_of_articles;62647
>20123959;First_Filter=PASSED;Last_filter=FAILED
>20110527;First_Filter=PASSED;Last_filter=FAILED
>20059602;First_Filter=PASSED;Last_filter=FAILED
>20053532;First_Filter=PASSED;Last_filter=FAILED
>20042579;First_Filter=PASSED;Last_filter=FAILED
>20042314;First_Filter=PASSED;Last_filter=FAILED
>24710090;First_Filter=PASSED;Last_filter=FAILED
>21528752;First_Filter=PASSED;Last_filter=FAILED
>20041189;First_Filter=PASSED;Last_filter=FAILED
>20035903;First_Filter=PASSED;Last_filter=FAILED
>20035856;First_Filter=PASSED;Last_filter=FAILED
>20032867;First_Filter=PASSED;Last_filter=FAILED
>20031372;First_Filter=PASSED;Last_filter=FAILED
>20016505;First_Filter=PASSED;Last_filter=FAILED
>20015613;First_Filter=PASSED;Last_filter=FAILED
>20008445;First_Filter=PASSED;Last_filter=PASSED
>20008444;First_Filter=PASSED;Last_filter=FAILED
>20007534;First_Filter=PASSED;Last_filter=PASSED
>20007529;First_Filter=PASSED;Last_filter=FAILED
>20001649;First_Filter=PASSED;Last_filter=PASSED
>19966213;First_Filter=PASSED;Last_filter=FAILED
>19961365;First_Filter=PASSED;Last_filter=FAILED
>19961364;First_Filter=PASSED;Last_filter=FAILED
>19954508;First_Filter=PASSED;Last_filter=FAILED
>19950285;First_Filter=PASSED;Last_filter=FAILED
>19946035;First_Filter=PASSED;Last_filter=FAILED
>19946033;First_Filter=PASSED;Last_filter=FAILED
>19943123;First_Filter=PASSED;Last_filter=FAILED
>19923437;First_Filter=PASSED;Last_filter=FAILED
>19922498;First_Filter=PASSED;Last_filter=FAILED
>19884985;First_Filter=PASSED;Last_filter=FAILED
>19880572;First_Filter=PASSED;Last_filter=FAILED
>19880568;First_Filter=PASSED;Last_filter=FAILED
>19880563;First_Filter=PASSED;Last_filter=FAILED
>19880560;First_Filter=PASSED;Last_filter=FAILED
>19880557;First_Filter=PASSED;Last_filter=FAILED
>19864599;First_Filter=PASSED;Last_filter=PASSED
>19850548;First_Filter=PASSED;Last_filter=FAILED
>19849820;First_Filter=PASSED;Last_filter=FAILED
>19849817;First_Filter=PASSED;Last_filter=FAILED
>19846760;First_Filter=PASSED;Last_filter=FAILED
>19838202;First_Filter=PASSED;Last_filter=FAILED
>19837564;First_Filter=PASSED;Last_filter=FAILED
>19835488;First_Filter=PASSED;Last_filter=FAILED
>19816511;First_Filter=PASSED;Last_filter=FAILED
>19811318;First_Filter=PASSED;Last_filter=FAILED
>19811289;First_Filter=PASSED;Last_filter=FAILED
>19811284;First_Filter=PASSED;Last_filter=FAILED
>19811277;First_Filter=PASSED;Last_filter=FAILED
>19811268;First_Filter=PASSED;Last_filter=FAILED
>19803428;First_Filter=FAILED;Last_filter=FAILED
>19762405;First_Filter=PASSED;Last_filter=FAILED
>19760065;First_Filter=PASSED;Last_filter=FAILED
>19758226;First_Filter=PASSED;Last_filter=FAILED
>19758160;First_Filter=PASSED;Last_filter=PASSED
>19758132;First_Filter=PASSED;Last_filter=FAILED
>19743458;First_Filter=PASSED;Last_filter=FAILED
>19721340;First_Filter=FAILED;Last_filter=FAILED
>19714713;First_Filter=PASSED;Last_filter=FAILED
>19706792;First_Filter=PASSED;Last_filter=PASSED
>19671795;First_Filter=PASSED;Last_filter=FAILED
>19671794;First_Filter=PASSED;Last_filter=FAILED
>19671783;First_Filter=PASSED;Last_filter=FAILED
>19671377;First_Filter=PASSED;Last_filter=FAILED
>19667095;First_Filter=PASSED;Last_filter=FAILED
>19666959;First_Filter=PASSED;Last_filter=FAILED
>19662539;First_Filter=PASSED;Last_filter=FAILED
>19646905;First_Filter=PASSED;Last_filter=PASSED
>19644776;First_Filter=PASSED;Last_filter=FAILED
>19635858;First_Filter=PASSED;Last_filter=FAILED
>19627403;First_Filter=PASSED;Last_filter=PASSED
>19603599;First_Filter=PASSED;Last_filter=FAILED
>19595612;First_Filter=PASSED;Last_filter=FAILED
>19593142;First_Filter=PASSED;Last_filter=FAILED
>19589627;First_Filter=FAILED;Last_filter=FAILED
>19587008;First_Filter=PASSED;Last_filter=FAILED
>19584729;First_Filter=PASSED;Last_filter=FAILED
>19578108;First_Filter=PASSED;Last_filter=FAILED
>19575532;First_Filter=PASSED;Last_filter=PASSED
>19574451;First_Filter=PASSED;Last_filter=FAILED
>19559484;First_Filter=PASSED;Last_filter=FAILED
>19544711;First_Filter=PASSED;Last_filter=FAILED
>19525956;First_Filter=PASSED;Last_filter=FAILED
>19525849;First_Filter=PASSED;Last_filter=FAILED
>19519464;First_Filter=PASSED;Last_filter=FAILED
>19506880;First_Filter=PASSED;Last_filter=FAILED
>19506573;First_Filter=PASSED;Last_filter=FAILED
>19494271;First_Filter=PASSED;Last_filter=FAILED
>19493057;First_Filter=PASSED;Last_filter=FAILED
>19493056;First_Filter=PASSED;Last_filter=PASSED
>19482664;First_Filter=PASSED;Last_filter=FAILED
>19482554;First_Filter=PASSED;Last_filter=FAILED
>19479832;First_Filter=PASSED;Last_filter=PASSED
>19465480;First_Filter=PASSED;Last_filter=FAILED
>19462940;First_Filter=PASSED;Last_filter=PASSED
>19436333;First_Filter=PASSED;Last_filter=PASSED
>19414767;First_Filter=PASSED;Last_filter=FAILED
>19395450;First_Filter=PASSED;Last_filter=FAILED
>19393204;First_Filter=PASSED;Last_filter=FAILED
>19390596;First_Filter=PASSED;Last_filter=FAILED
>19355917;First_Filter=PASSED;Last_filter=FAILED
>19349147;First_Filter=PASSED;Last_filter=FAILED
>19337285;First_Filter=PASSED;Last_filter=FAILED
>19332776;First_Filter=PASSED;Last_filter=FAILED
>19330719;First_Filter=PASSED;Last_filter=FAILED
>19329762;First_Filter=PASSED;Last_filter=PASSED
>19327244;First_Filter=PASSED;Last_filter=FAILED
>19319143;First_Filter=PASSED;Last_filter=FAILED
>19318397;First_Filter=PASSED;Last_filter=FAILED
>19318393;First_Filter=PASSED;Last_filter=FAILED
>19307992;First_Filter=PASSED;Last_filter=FAILED
>19303254;First_Filter=PASSED;Last_filter=FAILED
>19299721;First_Filter=PASSED;Last_filter=FAILED
>19299707;First_Filter=PASSED;Last_filter=FAILED
>19290936;First_Filter=PASSED;Last_filter=FAILED
>19289753;First_Filter=PASSED;Last_filter=FAILED
>19289457;First_Filter=PASSED;Last_filter=PASSED
>19280921;First_Filter=FAILED;Last_filter=FAILED
>19276072;First_Filter=PASSED;Last_filter=FAILED
>19265127;First_Filter=PASSED;Last_filter=FAILED
>19248110;First_Filter=PASSED;Last_filter=FAILED
>19239927;First_Filter=PASSED;Last_filter=PASSED
>19221396;First_Filter=PASSED;Last_filter=FAILED
>19220326;First_Filter=PASSED;Last_filter=FAILED
>19211041;First_Filter=PASSED;Last_filter=FAILED
>19210862;First_Filter=PASSED;Last_filter=FAILED
>19209821;First_Filter=PASSED;Last_filter=FAILED
>19208562;First_Filter=PASSED;Last_filter=FAILED
>19199937;First_Filter=PASSED;Last_filter=FAILED
>19171113;First_Filter=PASSED;Last_filter=FAILED
>19167524;First_Filter=PASSED;Last_filter=FAILED
>19162250;First_Filter=PASSED;Last_filter=FAILED
>19155489;First_Filter=PASSED;Last_filter=PASSED
>19155486;First_Filter=PASSED;Last_filter=PASSED
>19152335;First_Filter=PASSED;Last_filter=FAILED
>19151120;First_Filter=PASSED;Last_filter=FAILED
>19143032;First_Filter=PASSED;Last_filter=FAILED
>19142624;First_Filter=PASSED;Last_filter=FAILED
>19129486;First_Filter=PASSED;Last_filter=FAILED
>20948646;First_Filter=PASSED;Last_filter=FAILED
>19109161;First_Filter=PASSED;Last_filter=FAILED
>19103878;First_Filter=PASSED;Last_filter=FAILED
>19097945;First_Filter=PASSED;Last_filter=FAILED
>19081854;First_Filter=PASSED;Last_filter=FAILED
>19076342;First_Filter=PASSED;Last_filter=FAILED
>19022821;First_Filter=PASSED;Last_filter=FAILED
>18675138;First_Filter=FAILED;Last_filter=FAILED
>19067131;First_Filter=PASSED;Last_filter=FAILED
>19065799;First_Filter=PASSED;Last_filter=FAILED
>19061609;First_Filter=PASSED;Last_filter=FAILED
>19040771;First_Filter=PASSED;Last_filter=FAILED
>19036223;First_Filter=PASSED;Last_filter=FAILED
>19021013;First_Filter=PASSED;Last_filter=FAILED
>19017966;First_Filter=PASSED;Last_filter=PASSED
>19016523;First_Filter=PASSED;Last_filter=PASSED
>19009528;First_Filter=PASSED;Last_filter=FAILED
>18992977;First_Filter=PASSED;Last_filter=FAILED
>18991025;First_Filter=PASSED;Last_filter=FAILED
>18982458;First_Filter=PASSED;Last_filter=FAILED
>18981236;First_Filter=PASSED;Last_filter=PASSED
>18981094;First_Filter=PASSED;Last_filter=FAILED
>18981062;First_Filter=PASSED;Last_filter=FAILED
>18958647;First_Filter=PASSED;Last_filter=FAILED
>18951962;First_Filter=PASSED;Last_filter=PASSED
>18946481;First_Filter=PASSED;Last_filter=FAILED
>18939886;First_Filter=PASSED;Last_filter=FAILED
>18926937;First_Filter=PASSED;Last_filter=PASSED
>18854919;First_Filter=PASSED;Last_filter=FAILED
>18848883;First_Filter=PASSED;Last_filter=FAILED
>18833068;First_Filter=PASSED;Last_filter=FAILED
>18827059;First_Filter=PASSED;Last_filter=FAILED
>18821699;First_Filter=PASSED;Last_filter=FAILED
>18815800;First_Filter=PASSED;Last_filter=FAILED
>18802084;First_Filter=PASSED;Last_filter=PASSED
>18800250;First_Filter=PASSED;Last_filter=FAILED
>18783591;First_Filter=PASSED;Last_filter=FAILED
>18781962;First_Filter=PASSED;Last_filter=FAILED
>18780217;First_Filter=PASSED;Last_filter=PASSED
>18775493;First_Filter=PASSED;Last_filter=FAILED
>18771756;First_Filter=PASSED;Last_filter=FAILED
>18768857;First_Filter=PASSED;Last_filter=FAILED
>18761212;First_Filter=PASSED;Last_filter=FAILED
>18724932;First_Filter=PASSED;Last_filter=FAILED
>18722560;First_Filter=PASSED;Last_filter=FAILED
>18720305;First_Filter=PASSED;Last_filter=FAILED
>18716941;First_Filter=PASSED;Last_filter=FAILED
>18713997;First_Filter=PASSED;Last_filter=FAILED
>18569975;First_Filter=PASSED;Last_filter=FAILED
>18700174;First_Filter=PASSED;Last_filter=FAILED
>18700173;First_Filter=PASSED;Last_filter=FAILED
>18698174;First_Filter=PASSED;Last_filter=FAILED
>18698173;First_Filter=PASSED;Last_filter=FAILED
>18698171;First_Filter=PASSED;Last_filter=FAILED
>18691914;First_Filter=PASSED;Last_filter=FAILED
>18687295;First_Filter=PASSED;Last_filter=FAILED
>18682104;First_Filter=PASSED;Last_filter=FAILED
>18676992;First_Filter=PASSED;Last_filter=FAILED
>18675462;First_Filter=PASSED;Last_filter=FAILED
>18667798;First_Filter=PASSED;Last_filter=FAILED
>18633690;First_Filter=PASSED;Last_filter=FAILED
>18624728;First_Filter=PASSED;Last_filter=FAILED
>18624351;First_Filter=PASSED;Last_filter=PASSED
>18613843;First_Filter=PASSED;Last_filter=FAILED
>18613842;First_Filter=PASSED;Last_filter=FAILED
>18607347;First_Filter=PASSED;Last_filter=PASSED
>18570751;First_Filter=PASSED;Last_filter=FAILED
>18570750;First_Filter=PASSED;Last_filter=FAILED
>18581336;First_Filter=PASSED;Last_filter=FAILED
>18576325;First_Filter=PASSED;Last_filter=FAILED
>18568645;First_Filter=PASSED;Last_filter=FAILED
>18556968;First_Filter=PASSED;Last_filter=FAILED
>18547471;First_Filter=PASSED;Last_filter=FAILED
>18521959;First_Filter=PASSED;Last_filter=PASSED
>18512813;First_Filter=PASSED;Last_filter=FAILED
>18512811;First_Filter=PASSED;Last_filter=FAILED
>18508588;First_Filter=PASSED;Last_filter=FAILED
>18508549;First_Filter=PASSED;Last_filter=FAILED
>18508548;First_Filter=PASSED;Last_filter=FAILED
>18508547;First_Filter=PASSED;Last_filter=FAILED
>18508507;First_Filter=PASSED;Last_filter=FAILED
>18500464;First_Filter=PASSED;Last_filter=FAILED
>18499968;First_Filter=FAILED;Last_filter=FAILED
>18490777;First_Filter=PASSED;Last_filter=FAILED
>18490422;First_Filter=PASSED;Last_filter=FAILED
>18482989;First_Filter=PASSED;Last_filter=FAILED
>18467257;First_Filter=PASSED;Last_filter=FAILED
>18465774;First_Filter=PASSED;Last_filter=PASSED
>18445640;First_Filter=PASSED;Last_filter=FAILED
>18432408;First_Filter=PASSED;Last_filter=FAILED
>18418695;First_Filter=PASSED;Last_filter=FAILED
>18413407;First_Filter=PASSED;Last_filter=FAILED
>18400063;First_Filter=PASSED;Last_filter=FAILED
>18381350;First_Filter=PASSED;Last_filter=FAILED
>18372370;First_Filter=PASSED;Last_filter=FAILED
>18372368;First_Filter=PASSED;Last_filter=FAILED
>18353770;First_Filter=PASSED;Last_filter=PASSED
>18334675;First_Filter=PASSED;Last_filter=FAILED
>18322176;First_Filter=PASSED;Last_filter=PASSED
>18300583;First_Filter=PASSED;Last_filter=FAILED
>18299853;First_Filter=FAILED;Last_filter=FAILED
>18285424;First_Filter=PASSED;Last_filter=FAILED
>18262306;First_Filter=FAILED;Last_filter=FAILED
>18250129;First_Filter=PASSED;Last_filter=PASSED
>18228198;First_Filter=PASSED;Last_filter=PASSED
>18222646;First_Filter=PASSED;Last_filter=FAILED
>18220873;First_Filter=PASSED;Last_filter=FAILED
>18209092;First_Filter=PASSED;Last_filter=FAILED
>18209088;First_Filter=PASSED;Last_filter=PASSED
>18208821;First_Filter=PASSED;Last_filter=FAILED
>18202700;First_Filter=PASSED;Last_filter=FAILED
>18200501;First_Filter=PASSED;Last_filter=FAILED
>18200028;First_Filter=PASSED;Last_filter=PASSED
>18199416;First_Filter=FAILED;Last_filter=FAILED
>18199411;First_Filter=PASSED;Last_filter=PASSED
>18194365;First_Filter=PASSED;Last_filter=FAILED
>18178863;First_Filter=PASSED;Last_filter=FAILED
>18178817;First_Filter=PASSED;Last_filter=FAILED
>18172933;First_Filter=PASSED;Last_filter=FAILED
>18155417;First_Filter=PASSED;Last_filter=FAILED
>18094711;First_Filter=PASSED;Last_filter=FAILED
>18088236;First_Filter=PASSED;Last_filter=FAILED
>18086320;First_Filter=PASSED;Last_filter=FAILED
>18070829;First_Filter=PASSED;Last_filter=FAILED
>18061473;First_Filter=FAILED;Last_filter=FAILED
>18060371;First_Filter=FAILED;Last_filter=FAILED
>18057159;First_Filter=PASSED;Last_filter=PASSED
>18053365;First_Filter=FAILED;Last_filter=PASSED
>18035319;First_Filter=PASSED;Last_filter=FAILED
>18034429;First_Filter=PASSED;Last_filter=FAILED
>18031693;First_Filter=PASSED;Last_filter=PASSED
>18028550;First_Filter=FAILED;Last_filter=FAILED
>18025244;First_Filter=PASSED;Last_filter=PASSED
>18022005;First_Filter=PASSED;Last_filter=FAILED
>17997333;First_Filter=FAILED;Last_filter=FAILED
>17979852;First_Filter=PASSED;Last_filter=FAILED
>17979838;First_Filter=PASSED;Last_filter=FAILED
>17968335;First_Filter=FAILED;Last_filter=FAILED
>17967905;First_Filter=FAILED;Last_filter=FAILED
>17957371;First_Filter=FAILED;Last_filter=FAILED
>17943232;First_Filter=PASSED;Last_filter=FAILED
>17941466;First_Filter=FAILED;Last_filter=FAILED
>17932498;First_Filter=PASSED;Last_filter=FAILED
>17917546;First_Filter=PASSED;Last_filter=FAILED
>17913587;First_Filter=FAILED;Last_filter=FAILED
>17911642;First_Filter=FAILED;Last_filter=FAILED
>17911451;First_Filter=FAILED;Last_filter=FAILED
>17907193;First_Filter=FAILED;Last_filter=FAILED
>17893971;First_Filter=FAILED;Last_filter=FAILED
>17884336;First_Filter=PASSED;Last_filter=FAILED
>17868256;First_Filter=FAILED;Last_filter=FAILED
>17855528;First_Filter=FAILED;Last_filter=FAILED
>17823981;First_Filter=FAILED;Last_filter=PASSED
>17768421;First_Filter=PASSED;Last_filter=FAILED
>17764616;First_Filter=FAILED;Last_filter=FAILED
>17763445;First_Filter=FAILED;Last_filter=FAILED
>20477023;First_Filter=FAILED;Last_filter=FAILED
>17729039;First_Filter=FAILED;Last_filter=FAILED
>17729038;First_Filter=FAILED;Last_filter=FAILED
>17728789;First_Filter=PASSED;Last_filter=FAILED
>17727320;First_Filter=FAILED;Last_filter=FAILED
>17712049;First_Filter=FAILED;Last_filter=FAILED
>17709552;First_Filter=FAILED;Last_filter=FAILED
>17684379;First_Filter=FAILED;Last_filter=FAILED
>17681821;First_Filter=FAILED;Last_filter=FAILED
>17670850;First_Filter=FAILED;Last_filter=FAILED
>17668157;First_Filter=PASSED;Last_filter=FAILED
>17662508;First_Filter=FAILED;Last_filter=FAILED
>17641666;First_Filter=FAILED;Last_filter=PASSED
>17641030;First_Filter=FAILED;Last_filter=FAILED
>17625118;First_Filter=FAILED;Last_filter=FAILED
>17617624;First_Filter=FAILED;Last_filter=FAILED
>20477158;First_Filter=FAILED;Last_filter=FAILED
>17593664;First_Filter=FAILED;Last_filter=FAILED
>17562353;First_Filter=FAILED;Last_filter=FAILED
>17548658;First_Filter=FAILED;Last_filter=FAILED
>17548601;First_Filter=FAILED;Last_filter=PASSED
>17548583;First_Filter=FAILED;Last_filter=FAILED
>17537382;First_Filter=FAILED;Last_filter=FAILED
>17533412;First_Filter=FAILED;Last_filter=FAILED
>17533007;First_Filter=FAILED;Last_filter=FAILED
>17529978;First_Filter=FAILED;Last_filter=FAILED
>17516221;First_Filter=FAILED;Last_filter=FAILED
>17516218;First_Filter=FAILED;Last_filter=FAILED
>17516217;First_Filter=FAILED;Last_filter=FAILED
>17513793;First_Filter=FAILED;Last_filter=PASSED
>17507865;First_Filter=FAILED;Last_filter=FAILED
>17502039;First_Filter=FAILED;Last_filter=PASSED
>17499707;First_Filter=FAILED;Last_filter=PASSED
>17491665;First_Filter=FAILED;Last_filter=FAILED
>17485377;First_Filter=FAILED;Last_filter=FAILED
>17479100;First_Filter=FAILED;Last_filter=FAILED
>17469145;First_Filter=FAILED;Last_filter=FAILED
>17462531;First_Filter=FAILED;Last_filter=FAILED
>17460144;First_Filter=FAILED;Last_filter=FAILED
>17449371;First_Filter=FAILED;Last_filter=FAILED
>17433868;First_Filter=FAILED;Last_filter=FAILED
>17430787;First_Filter=FAILED;Last_filter=FAILED
>17429846;First_Filter=FAILED;Last_filter=PASSED
>17420659;First_Filter=FAILED;Last_filter=FAILED
>17404261;First_Filter=FAILED;Last_filter=FAILED
>17399911;First_Filter=FAILED;Last_filter=PASSED
>17392165;First_Filter=FAILED;Last_filter=PASSED
>17389855;First_Filter=FAILED;Last_filter=FAILED
>17346153;First_Filter=FAILED;Last_filter=FAILED
>17345664;First_Filter=FAILED;Last_filter=FAILED
>17339497;First_Filter=FAILED;Last_filter=PASSED
>17338282;First_Filter=FAILED;Last_filter=FAILED
>17338188;First_Filter=FAILED;Last_filter=FAILED
>17337779;First_Filter=FAILED;Last_filter=FAILED
>17336688;First_Filter=FAILED;Last_filter=FAILED
>17336162;First_Filter=FAILED;Last_filter=FAILED
>17328715;First_Filter=FAILED;Last_filter=FAILED
>17326160;First_Filter=FAILED;Last_filter=FAILED
>17312121;First_Filter=FAILED;Last_filter=FAILED
>17294405;First_Filter=FAILED;Last_filter=PASSED
>17277141;First_Filter=FAILED;Last_filter=FAILED
>17277135;First_Filter=FAILED;Last_filter=FAILED
>17277125;First_Filter=FAILED;Last_filter=FAILED
>17259401;First_Filter=FAILED;Last_filter=FAILED
>17254032;First_Filter=FAILED;Last_filter=FAILED
>17224307;First_Filter=FAILED;Last_filter=FAILED
>17223874;First_Filter=FAILED;Last_filter=FAILED
>17197239;First_Filter=FAILED;Last_filter=FAILED
>17182564;First_Filter=FAILED;Last_filter=PASSED
>17182544;First_Filter=FAILED;Last_filter=PASSED
>17171221;First_Filter=FAILED;Last_filter=FAILED
>17162361;First_Filter=FAILED;Last_filter=FAILED
>17153857;First_Filter=FAILED;Last_filter=FAILED
>17153852;First_Filter=FAILED;Last_filter=PASSED
>17143098;First_Filter=FAILED;Last_filter=FAILED
>17119125;First_Filter=FAILED;Last_filter=FAILED
>17108312;First_Filter=FAILED;Last_filter=FAILED
>17105369;First_Filter=FAILED;Last_filter=FAILED
>17086607;First_Filter=FAILED;Last_filter=FAILED
>17082664;First_Filter=FAILED;Last_filter=FAILED
>17082602;First_Filter=FAILED;Last_filter=FAILED
>17082566;First_Filter=FAILED;Last_filter=FAILED
>17082246;First_Filter=FAILED;Last_filter=FAILED
>17081140;First_Filter=FAILED;Last_filter=FAILED
>17060474;First_Filter=FAILED;Last_filter=FAILED
>17041402;First_Filter=FAILED;Last_filter=FAILED
>17039307;First_Filter=FAILED;Last_filter=FAILED
>17024131;First_Filter=FAILED;Last_filter=PASSED
>17011767;First_Filter=FAILED;Last_filter=FAILED
>16985251;First_Filter=FAILED;Last_filter=FAILED
>16983722;First_Filter=FAILED;Last_filter=PASSED
>16982891;First_Filter=FAILED;Last_filter=FAILED
>16982884;First_Filter=FAILED;Last_filter=PASSED
>16966257;First_Filter=FAILED;Last_filter=FAILED
>16932428;First_Filter=FAILED;Last_filter=FAILED
>16924715;First_Filter=FAILED;Last_filter=FAILED
>16920939;First_Filter=FAILED;Last_filter=PASSED
>16908067;First_Filter=FAILED;Last_filter=FAILED
>16906535;First_Filter=FAILED;Last_filter=FAILED
>16896283;First_Filter=FAILED;Last_filter=FAILED
>16890894;First_Filter=FAILED;Last_filter=FAILED
>16882171;First_Filter=FAILED;Last_filter=FAILED
>16880083;First_Filter=FAILED;Last_filter=FAILED
>16877466;First_Filter=FAILED;Last_filter=FAILED
>16876864;First_Filter=FAILED;Last_filter=FAILED
>16849479;First_Filter=FAILED;Last_filter=FAILED
>16849451;First_Filter=FAILED;Last_filter=FAILED
>16839503;First_Filter=FAILED;Last_filter=FAILED
>16838180;First_Filter=FAILED;Last_filter=FAILED
