autoimmunity;SjS;RA;SLE;machine learning
Total_number_of_articles;5384
>7768048;First_Filter=FAILED;Last_filter=FAILED
>7768046;First_Filter=FAILED;Last_filter=FAILED
>7839152;First_Filter=FAILED;Last_filter=FAILED
>7835939;First_Filter=FAILED;Last_filter=PASSED
>7831173;First_Filter=FAILED;Last_filter=FAILED
>8082298;First_Filter=FAILED;Last_filter=FAILED
>8040314;First_Filter=FAILED;Last_filter=FAILED
>8040305;First_Filter=FAILED;Last_filter=FAILED
>8207226;First_Filter=FAILED;Last_filter=FAILED
>8200135;First_Filter=FAILED;Last_filter=FAILED
>8009175;First_Filter=FAILED;Last_filter=PASSED
>8163929;First_Filter=FAILED;Last_filter=PASSED
>8064724;First_Filter=FAILED;Last_filter=FAILED
>7924059;First_Filter=FAILED;Last_filter=FAILED
>7809911;First_Filter=FAILED;Last_filter=FAILED
>8145041;First_Filter=FAILED;Last_filter=FAILED
>8137536;First_Filter=FAILED;Last_filter=FAILED
>8072492;First_Filter=FAILED;Last_filter=FAILED
>8018391;First_Filter=FAILED;Last_filter=FAILED
>8120400;First_Filter=FAILED;Last_filter=PASSED
>8299226;First_Filter=FAILED;Last_filter=FAILED
>8061164;First_Filter=FAILED;Last_filter=FAILED
>8061163;First_Filter=FAILED;Last_filter=FAILED
>8041958;First_Filter=FAILED;Last_filter=FAILED
>7999951;First_Filter=FAILED;Last_filter=FAILED
>7930846;First_Filter=FAILED;Last_filter=FAILED
>7806944;First_Filter=FAILED;Last_filter=FAILED
>7772706;First_Filter=FAILED;Last_filter=FAILED
>7605872;First_Filter=FAILED;Last_filter=PASSED
>7538332;First_Filter=FAILED;Last_filter=FAILED
>7532018;First_Filter=FAILED;Last_filter=FAILED
>7524704;First_Filter=FAILED;Last_filter=FAILED
>7510483;First_Filter=FAILED;Last_filter=FAILED
>8376928;First_Filter=FAILED;Last_filter=FAILED
>8251150;First_Filter=FAILED;Last_filter=FAILED
>8268968;First_Filter=FAILED;Last_filter=FAILED
>7690517;First_Filter=FAILED;Last_filter=FAILED
>8391264;First_Filter=FAILED;Last_filter=FAILED
>8365038;First_Filter=FAILED;Last_filter=FAILED
>8496596;First_Filter=FAILED;Last_filter=FAILED
>8369812;First_Filter=FAILED;Last_filter=FAILED
>8320353;First_Filter=FAILED;Last_filter=FAILED
>8443967;First_Filter=FAILED;Last_filter=FAILED
>8441826;First_Filter=FAILED;Last_filter=PASSED
>8423400;First_Filter=FAILED;Last_filter=FAILED
>8423389;First_Filter=FAILED;Last_filter=FAILED
>8347769;First_Filter=FAILED;Last_filter=FAILED
>8329561;First_Filter=FAILED;Last_filter=FAILED
>8268397;First_Filter=FAILED;Last_filter=PASSED
>8218827;First_Filter=FAILED;Last_filter=FAILED
>8136463;First_Filter=FAILED;Last_filter=FAILED
>8025204;First_Filter=FAILED;Last_filter=FAILED
>7692997;First_Filter=FAILED;Last_filter=PASSED
>7511007;First_Filter=FAILED;Last_filter=FAILED
>7505631;First_Filter=FAILED;Last_filter=FAILED
>1283357;First_Filter=FAILED;Last_filter=FAILED
>1430104;First_Filter=FAILED;Last_filter=PASSED
>1392101;First_Filter=FAILED;Last_filter=PASSED
>1427920;First_Filter=FAILED;Last_filter=FAILED
>1607661;First_Filter=FAILED;Last_filter=FAILED
>1616368;First_Filter=FAILED;Last_filter=FAILED
>1376122;First_Filter=FAILED;Last_filter=FAILED
>1376072;First_Filter=FAILED;Last_filter=FAILED
>1626075;First_Filter=FAILED;Last_filter=FAILED
>1503608;First_Filter=FAILED;Last_filter=FAILED
>1346282;First_Filter=FAILED;Last_filter=FAILED
>1316537;First_Filter=FAILED;Last_filter=FAILED
>1617111;First_Filter=FAILED;Last_filter=PASSED
>1617106;First_Filter=FAILED;Last_filter=FAILED
>1581472;First_Filter=FAILED;Last_filter=FAILED
>1506979;First_Filter=FAILED;Last_filter=FAILED
>1489552;First_Filter=FAILED;Last_filter=FAILED
>1472639;First_Filter=FAILED;Last_filter=PASSED
>1472638;First_Filter=FAILED;Last_filter=FAILED
>1467439;First_Filter=FAILED;Last_filter=FAILED
>1467433;First_Filter=FAILED;Last_filter=FAILED
>1418320;First_Filter=FAILED;Last_filter=FAILED
>1391598;First_Filter=FAILED;Last_filter=FAILED
>1391594;First_Filter=FAILED;Last_filter=FAILED
>1343099;First_Filter=FAILED;Last_filter=FAILED
>1335295;First_Filter=FAILED;Last_filter=FAILED
>1303677;First_Filter=FAILED;Last_filter=FAILED
>1285316;First_Filter=FAILED;Last_filter=FAILED
>1282039;First_Filter=FAILED;Last_filter=FAILED
>1955574;First_Filter=FAILED;Last_filter=PASSED
>1812892;First_Filter=FAILED;Last_filter=FAILED
>1747945;First_Filter=FAILED;Last_filter=PASSED
>1845360;First_Filter=FAILED;Last_filter=PASSED
>1951379;First_Filter=FAILED;Last_filter=FAILED
>1797025;First_Filter=FAILED;Last_filter=PASSED
>1931572;First_Filter=FAILED;Last_filter=FAILED
>1777013;First_Filter=FAILED;Last_filter=FAILED
>1930714;First_Filter=FAILED;Last_filter=FAILED
>1674521;First_Filter=FAILED;Last_filter=PASSED
>2026870;First_Filter=FAILED;Last_filter=FAILED
>1875731;First_Filter=FAILED;Last_filter=PASSED
>1706969;First_Filter=FAILED;Last_filter=FAILED
>1879893;First_Filter=FAILED;Last_filter=FAILED
>1826427;First_Filter=FAILED;Last_filter=PASSED
>2002275;First_Filter=FAILED;Last_filter=FAILED
>2031664;First_Filter=FAILED;Last_filter=FAILED
>1899104;First_Filter=FAILED;Last_filter=FAILED
>1707637;First_Filter=FAILED;Last_filter=FAILED
>2055095;First_Filter=FAILED;Last_filter=FAILED
>2031455;First_Filter=FAILED;Last_filter=FAILED
>1932522;First_Filter=FAILED;Last_filter=FAILED
>1932514;First_Filter=FAILED;Last_filter=FAILED
>1910678;First_Filter=FAILED;Last_filter=FAILED
>1839881;First_Filter=FAILED;Last_filter=FAILED
>1756225;First_Filter=FAILED;Last_filter=FAILED
>1754811;First_Filter=FAILED;Last_filter=FAILED
>1720028;First_Filter=FAILED;Last_filter=PASSED
>1669843;First_Filter=FAILED;Last_filter=FAILED
>1708260;First_Filter=FAILED;Last_filter=FAILED
>2212009;First_Filter=FAILED;Last_filter=FAILED
>1973822;First_Filter=FAILED;Last_filter=PASSED
>1966947;First_Filter=FAILED;Last_filter=PASSED
>2379935;First_Filter=FAILED;Last_filter=FAILED
>2214318;First_Filter=FAILED;Last_filter=PASSED
>2140806;First_Filter=FAILED;Last_filter=PASSED
>2357843;First_Filter=FAILED;Last_filter=FAILED
>2332851;First_Filter=FAILED;Last_filter=FAILED
>2406340;First_Filter=FAILED;Last_filter=FAILED
>2406810;First_Filter=FAILED;Last_filter=FAILED
>1690683;First_Filter=FAILED;Last_filter=FAILED
>2369009;First_Filter=FAILED;Last_filter=FAILED
>2129786;First_Filter=FAILED;Last_filter=FAILED
>2129750;First_Filter=FAILED;Last_filter=FAILED
>2129749;First_Filter=FAILED;Last_filter=FAILED
>2129748;First_Filter=FAILED;Last_filter=FAILED
>2104188;First_Filter=FAILED;Last_filter=PASSED
>2104182;First_Filter=FAILED;Last_filter=FAILED
>2103307;First_Filter=FAILED;Last_filter=FAILED
>2103306;First_Filter=FAILED;Last_filter=FAILED
>2083229;First_Filter=FAILED;Last_filter=FAILED
>1717009;First_Filter=FAILED;Last_filter=FAILED
>1717004;First_Filter=FAILED;Last_filter=FAILED
>2575908;First_Filter=FAILED;Last_filter=FAILED
>2600949;First_Filter=FAILED;Last_filter=FAILED
>2534036;First_Filter=FAILED;Last_filter=FAILED
>2514059;First_Filter=FAILED;Last_filter=FAILED
>2478574;First_Filter=FAILED;Last_filter=FAILED
>2752115;First_Filter=FAILED;Last_filter=FAILED
>2527508;First_Filter=FAILED;Last_filter=FAILED
>2786786;First_Filter=FAILED;Last_filter=FAILED
>2649759;First_Filter=FAILED;Last_filter=FAILED
>2547538;First_Filter=FAILED;Last_filter=FAILED
>2526211;First_Filter=FAILED;Last_filter=FAILED
>2687403;First_Filter=FAILED;Last_filter=FAILED
>2640477;First_Filter=FAILED;Last_filter=FAILED
>2534681;First_Filter=FAILED;Last_filter=PASSED
>2519019;First_Filter=FAILED;Last_filter=FAILED
>2518831;First_Filter=FAILED;Last_filter=FAILED
>2491632;First_Filter=FAILED;Last_filter=FAILED
>2491628;First_Filter=FAILED;Last_filter=FAILED
>2491620;First_Filter=FAILED;Last_filter=FAILED
>2491608;First_Filter=FAILED;Last_filter=FAILED
>2848890;First_Filter=FAILED;Last_filter=FAILED
>3049797;First_Filter=FAILED;Last_filter=FAILED
>3137269;First_Filter=FAILED;Last_filter=FAILED
>3261283;First_Filter=FAILED;Last_filter=FAILED
>3382263;First_Filter=FAILED;Last_filter=FAILED
>3283233;First_Filter=FAILED;Last_filter=FAILED
>2456507;First_Filter=FAILED;Last_filter=FAILED
>2978113;First_Filter=FAILED;Last_filter=FAILED
>3327310;First_Filter=FAILED;Last_filter=FAILED
>3155152;First_Filter=FAILED;Last_filter=FAILED
>2980966;First_Filter=FAILED;Last_filter=FAILED
>2979617;First_Filter=FAILED;Last_filter=FAILED
>2856512;First_Filter=FAILED;Last_filter=FAILED
>2957456;First_Filter=FAILED;Last_filter=FAILED
>3497269;First_Filter=FAILED;Last_filter=FAILED
>3497267;First_Filter=FAILED;Last_filter=FAILED
>3112377;First_Filter=FAILED;Last_filter=PASSED
>3306823;First_Filter=FAILED;Last_filter=FAILED
>3546382;First_Filter=FAILED;Last_filter=FAILED
>3294579;First_Filter=FAILED;Last_filter=FAILED
>2949983;First_Filter=FAILED;Last_filter=FAILED
>2946762;First_Filter=FAILED;Last_filter=FAILED
>3102132;First_Filter=FAILED;Last_filter=FAILED
>3760565;First_Filter=FAILED;Last_filter=FAILED
>3548686;First_Filter=FAILED;Last_filter=FAILED
>3490937;First_Filter=FAILED;Last_filter=FAILED
>3488821;First_Filter=FAILED;Last_filter=PASSED
>3948438;First_Filter=FAILED;Last_filter=PASSED
>3486661;First_Filter=FAILED;Last_filter=FAILED
>3485718;First_Filter=FAILED;Last_filter=FAILED
>3083335;First_Filter=FAILED;Last_filter=FAILED
>2412470;First_Filter=FAILED;Last_filter=PASSED
>3872756;First_Filter=FAILED;Last_filter=FAILED
>3155768;First_Filter=FAILED;Last_filter=FAILED
>2578541;First_Filter=FAILED;Last_filter=FAILED
>6428789;First_Filter=FAILED;Last_filter=FAILED
>25291514;First_Filter=FAILED;Last_filter=FAILED
>6423325;First_Filter=FAILED;Last_filter=FAILED
>6609414;First_Filter=FAILED;Last_filter=FAILED
>6233860;First_Filter=FAILED;Last_filter=PASSED
>6204927;First_Filter=FAILED;Last_filter=FAILED
>6086044;First_Filter=FAILED;Last_filter=PASSED
>6411402;First_Filter=FAILED;Last_filter=PASSED
>6866113;First_Filter=FAILED;Last_filter=PASSED
>6602176;First_Filter=FAILED;Last_filter=FAILED
>6600490;First_Filter=FAILED;Last_filter=FAILED
>6358749;First_Filter=FAILED;Last_filter=FAILED
>7102595;First_Filter=FAILED;Last_filter=FAILED
>6173424;First_Filter=FAILED;Last_filter=FAILED
>6456321;First_Filter=FAILED;Last_filter=FAILED
>6972998;First_Filter=FAILED;Last_filter=FAILED
>6971876;First_Filter=FAILED;Last_filter=FAILED
>6970646;First_Filter=FAILED;Last_filter=FAILED
>6457386;First_Filter=FAILED;Last_filter=PASSED
>6103423;First_Filter=FAILED;Last_filter=FAILED
>7002863;First_Filter=FAILED;Last_filter=FAILED
>288303;First_Filter=FAILED;Last_filter=FAILED
>742560;First_Filter=FAILED;Last_filter=FAILED
>352366;First_Filter=FAILED;Last_filter=FAILED
>1085351;First_Filter=FAILED;Last_filter=FAILED
>1080782;First_Filter=FAILED;Last_filter=FAILED
>1096977;First_Filter=FAILED;Last_filter=FAILED
>4372290;First_Filter=FAILED;Last_filter=FAILED
>5309531;First_Filter=FAILED;Last_filter=FAILED
>5910534;First_Filter=FAILED;Last_filter=FAILED
>28179914;First_Filter=PASSED;Last_filter=FAILED
>27274862;First_Filter=PASSED;Last_filter=FAILED
>25958376;First_Filter=FAILED;Last_filter=PASSED
>24039568;First_Filter=PASSED;Last_filter=FAILED
>23815072;First_Filter=PASSED;Last_filter=FAILED
>21187956;First_Filter=PASSED;Last_filter=FAILED
>20699326;First_Filter=PASSED;Last_filter=PASSED
>29308278;First_Filter=PASSED;Last_filter=FAILED
>29266862;First_Filter=PASSED;Last_filter=FAILED
>28528521;First_Filter=PASSED;Last_filter=FAILED
>28255922;First_Filter=PASSED;Last_filter=FAILED
>27900604;First_Filter=PASSED;Last_filter=FAILED
>27460476;First_Filter=PASSED;Last_filter=FAILED
>27459267;First_Filter=PASSED;Last_filter=FAILED
>27145741;First_Filter=PASSED;Last_filter=FAILED
>27142093;First_Filter=PASSED;Last_filter=FAILED
>26457587;First_Filter=PASSED;Last_filter=FAILED
>26417551;First_Filter=PASSED;Last_filter=FAILED
>26236588;First_Filter=PASSED;Last_filter=FAILED
>25849052;First_Filter=PASSED;Last_filter=FAILED
>25466291;First_Filter=PASSED;Last_filter=FAILED
>24736601;First_Filter=PASSED;Last_filter=FAILED
>23125954;First_Filter=PASSED;Last_filter=FAILED
>22187054;First_Filter=PASSED;Last_filter=FAILED
>21628943;First_Filter=PASSED;Last_filter=FAILED
>20880057;First_Filter=PASSED;Last_filter=FAILED
>20214227;First_Filter=PASSED;Last_filter=FAILED
>19721346;First_Filter=FAILED;Last_filter=FAILED
>19443969;First_Filter=PASSED;Last_filter=FAILED
>18648537;First_Filter=PASSED;Last_filter=FAILED
>17967730;First_Filter=PASSED;Last_filter=FAILED
>17870671;First_Filter=FAILED;Last_filter=FAILED
>17143695;First_Filter=FAILED;Last_filter=FAILED
>16108817;First_Filter=FAILED;Last_filter=FAILED
>14979935;First_Filter=FAILED;Last_filter=FAILED
>14505216;First_Filter=FAILED;Last_filter=FAILED
>11603386;First_Filter=FAILED;Last_filter=FAILED
>11518137;First_Filter=FAILED;Last_filter=FAILED
>9890678;First_Filter=FAILED;Last_filter=FAILED
>9767453;First_Filter=FAILED;Last_filter=FAILED
>8785461;First_Filter=FAILED;Last_filter=FAILED
>8851203;First_Filter=FAILED;Last_filter=FAILED
>8865155;First_Filter=FAILED;Last_filter=FAILED
>8531373;First_Filter=FAILED;Last_filter=FAILED
>1400901;First_Filter=FAILED;Last_filter=FAILED
>2292594;First_Filter=FAILED;Last_filter=FAILED
>2606513;First_Filter=FAILED;Last_filter=FAILED
>2787055;First_Filter=FAILED;Last_filter=FAILED
>7303004;First_Filter=FAILED;Last_filter=FAILED
>29316369;First_Filter=PASSED;Last_filter=FAILED
>28573480;First_Filter=PASSED;Last_filter=PASSED
>28239770;First_Filter=PASSED;Last_filter=FAILED
>25714931;First_Filter=PASSED;Last_filter=FAILED
>24138706;First_Filter=PASSED;Last_filter=FAILED
>23727029;First_Filter=PASSED;Last_filter=FAILED
>23612796;First_Filter=PASSED;Last_filter=FAILED
>21768172;First_Filter=PASSED;Last_filter=PASSED
>21148602;First_Filter=PASSED;Last_filter=FAILED
>20844306;First_Filter=FAILED;Last_filter=FAILED
>16846524;First_Filter=FAILED;Last_filter=FAILED
>16556275;First_Filter=FAILED;Last_filter=FAILED
>15086405;First_Filter=FAILED;Last_filter=FAILED
>14761898;First_Filter=FAILED;Last_filter=FAILED
>11828732;First_Filter=FAILED;Last_filter=FAILED
>10527380;First_Filter=FAILED;Last_filter=FAILED
>9649694;First_Filter=FAILED;Last_filter=FAILED
>9141265;First_Filter=FAILED;Last_filter=FAILED
>8052931;First_Filter=FAILED;Last_filter=FAILED
>2222196;First_Filter=FAILED;Last_filter=FAILED
>6897686;First_Filter=FAILED;Last_filter=FAILED
>6166090;First_Filter=FAILED;Last_filter=FAILED
>23254332;First_Filter=PASSED;Last_filter=FAILED
>29330755;First_Filter=FAILED;Last_filter=FAILED
>29312536;First_Filter=PASSED;Last_filter=FAILED
>29303701;First_Filter=PASSED;Last_filter=FAILED
>29292085;First_Filter=PASSED;Last_filter=FAILED
>29279285;First_Filter=PASSED;Last_filter=FAILED
>29264794;First_Filter=PASSED;Last_filter=FAILED
>29261752;First_Filter=PASSED;Last_filter=FAILED
>29254239;First_Filter=PASSED;Last_filter=FAILED
>29213125;First_Filter=PASSED;Last_filter=FAILED
>29196382;First_Filter=PASSED;Last_filter=FAILED
>29194108;First_Filter=PASSED;Last_filter=FAILED
>29190882;First_Filter=PASSED;Last_filter=PASSED
>29184453;First_Filter=PASSED;Last_filter=FAILED
>29166262;First_Filter=PASSED;Last_filter=FAILED
>29150407;First_Filter=PASSED;Last_filter=FAILED
>29145701;First_Filter=PASSED;Last_filter=FAILED
>29142037;First_Filter=PASSED;Last_filter=FAILED
>29130124;First_Filter=PASSED;Last_filter=FAILED
>29121273;First_Filter=PASSED;Last_filter=FAILED
>29108826;First_Filter=PASSED;Last_filter=FAILED
>29092064;First_Filter=PASSED;Last_filter=FAILED
>29075106;First_Filter=PASSED;Last_filter=FAILED
>29074827;First_Filter=FAILED;Last_filter=FAILED
>29071588;First_Filter=PASSED;Last_filter=FAILED
>29063464;First_Filter=PASSED;Last_filter=PASSED
>29061443;First_Filter=PASSED;Last_filter=FAILED
>29038899;First_Filter=PASSED;Last_filter=FAILED
>29023682;First_Filter=PASSED;Last_filter=FAILED
>28993952;First_Filter=PASSED;Last_filter=FAILED
>28968691;First_Filter=PASSED;Last_filter=FAILED
>28967372;First_Filter=PASSED;Last_filter=FAILED
>28961019;First_Filter=PASSED;Last_filter=FAILED
>28946518;First_Filter=PASSED;Last_filter=FAILED
>28941268;First_Filter=PASSED;Last_filter=FAILED
>28927315;First_Filter=PASSED;Last_filter=FAILED
>28921409;First_Filter=PASSED;Last_filter=FAILED
>28914367;First_Filter=PASSED;Last_filter=FAILED
>28894717;First_Filter=PASSED;Last_filter=FAILED
>28883472;First_Filter=PASSED;Last_filter=FAILED
>28877244;First_Filter=PASSED;Last_filter=FAILED
>28862574;First_Filter=PASSED;Last_filter=FAILED
>28852896;First_Filter=PASSED;Last_filter=FAILED
>28850570;First_Filter=PASSED;Last_filter=FAILED
>28850543;First_Filter=PASSED;Last_filter=FAILED
>28850019;First_Filter=PASSED;Last_filter=FAILED
>28829212;First_Filter=PASSED;Last_filter=FAILED
>28828323;First_Filter=PASSED;Last_filter=FAILED
>28823732;First_Filter=PASSED;Last_filter=FAILED
>28818099;First_Filter=PASSED;Last_filter=FAILED
>28816722;First_Filter=PASSED;Last_filter=FAILED
>28795307;First_Filter=PASSED;Last_filter=FAILED
>28794515;First_Filter=PASSED;Last_filter=FAILED
>28790444;First_Filter=PASSED;Last_filter=FAILED
>28785483;First_Filter=PASSED;Last_filter=FAILED
>28774657;First_Filter=PASSED;Last_filter=FAILED
>28766758;First_Filter=PASSED;Last_filter=FAILED
>28760047;First_Filter=PASSED;Last_filter=FAILED
>28756336;First_Filter=PASSED;Last_filter=FAILED
>28736279;First_Filter=PASSED;Last_filter=FAILED
>28717403;First_Filter=PASSED;Last_filter=FAILED
>28702765;First_Filter=PASSED;Last_filter=PASSED
>28699378;First_Filter=PASSED;Last_filter=FAILED
>28690029;First_Filter=PASSED;Last_filter=FAILED
>28681585;First_Filter=PASSED;Last_filter=FAILED
>28660550;First_Filter=PASSED;Last_filter=FAILED
>28638660;First_Filter=PASSED;Last_filter=FAILED
>28629905;First_Filter=PASSED;Last_filter=FAILED
>28626952;First_Filter=PASSED;Last_filter=PASSED
>28620948;First_Filter=PASSED;Last_filter=FAILED
>28620917;First_Filter=PASSED;Last_filter=FAILED
>28618891;First_Filter=PASSED;Last_filter=FAILED
>28613703;First_Filter=FAILED;Last_filter=FAILED
>28606032;First_Filter=PASSED;Last_filter=FAILED
>28601812;First_Filter=PASSED;Last_filter=FAILED
>28592200;First_Filter=PASSED;Last_filter=FAILED
>28560621;First_Filter=PASSED;Last_filter=FAILED
>28560518;First_Filter=PASSED;Last_filter=FAILED
>28546658;First_Filter=PASSED;Last_filter=FAILED
>28532196;First_Filter=PASSED;Last_filter=FAILED
>28508950;First_Filter=PASSED;Last_filter=FAILED
>28500898;First_Filter=PASSED;Last_filter=FAILED
>28500376;First_Filter=PASSED;Last_filter=FAILED
>28483543;First_Filter=PASSED;Last_filter=FAILED
>28475762;First_Filter=PASSED;Last_filter=FAILED
>28472610;First_Filter=PASSED;Last_filter=FAILED
>28455828;First_Filter=PASSED;Last_filter=FAILED
>28411133;First_Filter=PASSED;Last_filter=FAILED
>28407142;First_Filter=PASSED;Last_filter=FAILED
>28390568;First_Filter=PASSED;Last_filter=FAILED
>28339674;First_Filter=PASSED;Last_filter=FAILED
>28321061;First_Filter=PASSED;Last_filter=FAILED
>28286780;First_Filter=PASSED;Last_filter=FAILED
>28285445;First_Filter=PASSED;Last_filter=FAILED
>28273146;First_Filter=PASSED;Last_filter=FAILED
>28262212;First_Filter=PASSED;Last_filter=FAILED
>28241758;First_Filter=PASSED;Last_filter=FAILED
>28234629;First_Filter=PASSED;Last_filter=FAILED
>28217973;First_Filter=PASSED;Last_filter=FAILED
>28214857;First_Filter=PASSED;Last_filter=FAILED
>28205395;First_Filter=PASSED;Last_filter=FAILED
>28198159;First_Filter=PASSED;Last_filter=FAILED
>28186509;First_Filter=PASSED;Last_filter=FAILED
>28185705;First_Filter=PASSED;Last_filter=FAILED
>28173737;First_Filter=PASSED;Last_filter=FAILED
>28162821;First_Filter=PASSED;Last_filter=FAILED
>28160009;First_Filter=PASSED;Last_filter=FAILED
>28147263;First_Filter=PASSED;Last_filter=FAILED
>28138914;First_Filter=PASSED;Last_filter=FAILED
>28108251;First_Filter=PASSED;Last_filter=FAILED
>28079193;First_Filter=PASSED;Last_filter=FAILED
>28040536;First_Filter=PASSED;Last_filter=FAILED
>28039554;First_Filter=PASSED;Last_filter=FAILED
>28036035;First_Filter=PASSED;Last_filter=FAILED
>28029753;First_Filter=PASSED;Last_filter=FAILED
>27987501;First_Filter=FAILED;Last_filter=FAILED
